x,y,height,faa,inv_msk,inv_pad
-1637000.0,-449000.0,1500,-28.328440440847622,False,False
-1635000.0,-449000.0,1500,-27.95428220726572,False,False
-1633000.0,-449000.0,1500,-27.082266292352937,False,False
-1631000.0,-449000.0,1500,-25.55083392395131,False,False
-1629000.0,-449000.0,1500,-23.12051927660741,False,False
-1627000.0,-449000.0,1500,-19.860041720690727,False,False
-1625000.0,-449000.0,1500,-16.283685716944625,False,False
-1623000.0,-449000.0,1500,-12.978149289831048,False,False
-1621000.0,-449000.0,1500,-10.448183232679895,False,False
-1619000.0,-449000.0,1500,-9.17835498356624,False,False
-1617000.0,-449000.0,1500,-9.30039669907118,False,True
-1615000.0,-449000.0,1500,-10.52781199896021,False,True
-1613000.0,-449000.0,1500,-12.353947196906384,False,True
-1611000.0,-449000.0,1500,-13.941011691167612,False,True
-1609000.0,-449000.0,1500,-14.400876217944056,False,True
-1607000.0,-449000.0,1500,-13.379798141534199,False,True
-1605000.0,-449000.0,1500,-11.039015694301789,False,True
-1603000.0,-449000.0,1500,-7.759926928782658,False,True
-1601000.0,-449000.0,1500,-4.151138291741906,False,True
-1599000.0,-449000.0,1500,-0.8760732491539664,False,True
-1597000.0,-449000.0,1500,1.5133721624537493,False,True
-1595000.0,-449000.0,1500,2.4367524588478813,False,True
-1593000.0,-449000.0,1500,1.5634629908370736,True,True
-1591000.0,-449000.0,1500,-0.7555830497423749,True,True
-1589000.0,-449000.0,1500,-3.965026925910567,True,True
-1587000.0,-449000.0,1500,-7.59905076770093,True,True
-1585000.0,-449000.0,1500,-11.224235190522545,True,True
-1583000.0,-449000.0,1500,-14.536524942461492,True,True
-1581000.0,-449000.0,1500,-17.370610709296482,True,True
-1579000.0,-449000.0,1500,-19.670481605654107,True,True
-1577000.0,-449000.0,1500,-21.376240734703714,True,True
-1575000.0,-449000.0,1500,-22.44156349892178,True,True
-1573000.0,-449000.0,1500,-22.922650339298897,True,True
-1571000.0,-449000.0,1500,-22.92500532806794,True,True
-1569000.0,-449000.0,1500,-22.582731344664886,True,True
-1567000.0,-449000.0,1500,-21.94613563068028,True,True
-1565000.0,-449000.0,1500,-20.97632449690715,True,True
-1563000.0,-449000.0,1500,-19.666905280545297,True,True
